timestamp,pir,tempC,humPct,lux,dbfs,centroidHz,B1_50_200,B2_200_1200,B3_1200_4000,B4_4000_8000,sleep_stage
2026-03-30 3:42,0,23.6,24.5,0.06,-19,118,0.76,0.19,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.07,-19,436,0.71,0.26,0.03,0,awake
2026-03-30 3:42,0,23.6,24.6,0.07,-19,400,0.79,0.16,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,210,0.81,0.15,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.09,-19,174,0.78,0.18,0.02,0.02,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,270,0.73,0.21,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-18.9,289,0.74,0.2,0.03,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,127,0.81,0.13,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,139,0.78,0.17,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.04,-18.9,216,0.7,0.22,0.07,0.01,awake
2026-03-30 3:42,1,23.6,24.4,0,-19,325,0.71,0.24,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,102,0.84,0.14,0.02,0.01,awake
2026-03-30 3:42,0,23.6,24.7,0,-19,323,0.77,0.17,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,116,0.8,0.16,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0.09,-19,849,0.85,0.11,0.04,0,awake
2026-03-30 3:42,1,23.6,24.6,0.05,-19,701,0.78,0.17,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,507,0.7,0.27,0.03,0.01,awake
2026-03-30 3:42,0,23.5,24.5,0,-18.9,463,0.78,0.17,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.08,-18.9,313,0.79,0.17,0.04,0,awake
2026-03-30 3:42,0,23.6,24.5,0.02,-19,413,0.79,0.14,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,363,0.74,0.16,0.08,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0.08,-19,302,0.79,0.16,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,150,0.74,0.2,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,425,0.75,0.17,0.07,0.01,awake
2026-03-30 3:42,0,23.6,24.4,0,-19,155,0.87,0.07,0.05,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,234,0.83,0.11,0.06,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-18.9,201,0.79,0.16,0.03,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,212,0.79,0.16,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0,-19,191,0.83,0.14,0.03,0.01,awake
2026-03-30 3:42,0,23.6,24.5,0.09,-19,302,0.68,0.21,0.09,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,274,0.68,0.24,0.05,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,310,0.76,0.16,0.06,0.02,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,784,0.82,0.13,0.02,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0.08,-19,75,0.74,0.21,0.02,0.03,awake
2026-03-30 3:42,0,23.6,24.4,0.01,-19,618,0.76,0.17,0.04,0.03,awake
2026-03-30 3:42,0,23.6,24.6,0.05,-19,215,0.81,0.13,0.04,0.01,awake
2026-03-30 3:42,0,23.6,24.6,0,-19,734,0.75,0.15,0.1,0.01,awake
2026-03-30 3:42,1,23.6,24.6,0.03,-19,198,0.75,0.2,0.05,0.01,awake
